date,lokasi,status,text,time,tweet_id,username,provinsi,label
2019-02-26,Jl Jend Sudirman 52 Yogyakarta,200,Disdikpora Akan Lakukan MoU dengan Jateng Soal Zonasi  Sekolah di Wilayah Perbatasan,18:06,1100351309075660800,@tribunjogja,DI YOGYAKARTA,3
2019-05-22,Kebayoran Baru Indonesia,200,Zonasi Sekolah Sudah Diumumkan  Cek Sekolah Yang Bisa Kamu Pilih Disini https://adadisini.id/prioritas-2/zonasi-sekolah-sudah-diumumkan-cek-sekolah-yang-bisa-kamu-pilih-disini/ â€¦ lewat @adadisini,11:25,1131053352500965376,@seidedisini,KALIMANTAN SELATAN,3
2019-06-20,banyuwangi jawa timur,200,"Hiruk pikuk zonasi PPDB terus berlanjut. Percayalah  Tuhan menempatkan takdir masa depan anak itu tdk berawal dari sekolah favorit atau tidak.  Banyak orang hebat justru lahir dari ""tempat"" biasa.  #PPDB2019",11:22,1141562022691086336,@hary_sangabi,JAWA TIMUR,1
2019-06-18,Surabaya,200,tujuan zonasi ancen apik gawe uwong seng durung nduwe anak opo seng wes podo ga sekolah tapi cobak deloken taa wingi keluhsn wong tuwo2 ikuu nang sekitar e sak kacamatan padahal nilaine apik tapi gak onok sekolah la yo mosok kudu nang swasta rek?wes angel2 sinau mbek les padahal,14:40,1140886978780516353,@diditphp,JAWA TIMUR,2
2019-05-10,Denpasar Bali Indonesia.,200,Dr. Wenten Aryasuda: Sistem Zonasi Ancam Sekolah Swasta Kekurangan Murid http://www.baliekbis.com/dr-wenten-aryasuda-sistem-zonasi-ancam-sekolah-swasta-kekurangan-murid/ â€¦,13:59,1126743483144785923,@BaliEkbis,BALI,3
2019-08-16,Bengkulu Indonesia,200,"Aku adalah salah satu orang yang kontra dengan sistem zonasi!!!  Bukan mau ngeremehkan atau menjatuhkan sekolah lain  ya aku kurang setuju aja ketika orang bilang ""sekolah dimana aja itu sama"" atau ""berlian ya tetap berlian sekalipun dia di dalam lumpur""  tapi bagiku..",21:12,1162366531444936705,@dickatalks,BENGKULU,2
2019-05-21,Malang,200,Betul  kalaupun berdasarkan zonasi terdekat ke sekolah. Harusnya dikombinasikan jg dengan nilai. Misal kuota 300  pendaftar 400 siswa. Maka seleksinya harus jg diranking nilai tertinggi ke rendah. Jd bukan hanya asal jarak lebih dekat.,13:37,1130724253148385280,@agung8pamungkas,JAWA TIMUR,2
2019-05-29,Bandung,200,batas zonasi dari rumah ke sekolah maximal berapa sih? ada yang tau?,19:31,1133712532298797056,@tiramisyuu_,JAWA BARAT,3
2019-06-14,Semarang,200,Seharusnya sekolah yg dlm jangkauan zonasi semuanya distandarisasi terlebih dahulu. Gradenya sama. Baru penerapan zonasi bisa dilakukan. Kalau dalam satu zonasi kualitasnya beda-beda...akibatnya ya kayak begini ini.,18:28,1139494830512361472,@AliMustofaSurur,JAWA TENGAH,2
2019-06-22,Kota Surabaya Jawa Timur,200,Nih buat yg ga setuju sama zonasi. However sekolah favorit itu bukan karena sekolahnya  tp anak2nya yg pintar.,12:13,1142299583818547200,@kevinsetark,JAWA TIMUR,1
2019-05-11,Kab.Karawang-JawaBarat,200,Dampak zonasi pada sekolah negeri  prestasi non zonasi tak terkalahkan...  Resiko kebijakan yang memilih untuk memberikan... http://m.tribunnews.com/amp/metropolitan/2019/05/10/daftar-10-siswa-berprestasi-dengan-nilai-terbaik-unbk-2019-dan-5-sma-peraih-nilai-tertinggi-di-dki â€¦,8:18,1127020113989853184,@MottoSabun,JAWA BARAT,3
2019-01-21,Bintan Island Indonesia,200,Penerimaan murid baru didasarkan pada sistim zonasi  jarak rumah ke sekolah  bukan nilai Rapor atau UN.,0:31,1087040046056693760,@pmsitohang,KEPULAUAN RIAU,3
2019-05-28,Semarang Indonesia Raya,200,Sbg alumni sekolah favorit gue setuju bgt argumen lo kok.. Di awalÂ² sistem zonasi diberlakukan  psti kerugian ada di sekolah favorit dan siswa berprestasi  Ya tinggal komitmen pemerintah daerah aja yg msti dikejar! https://twitter.com/leonisecret/status/1133274010005860353 â€¦,14:32,1133274797314416640,@DanangNugroho,JAWA TENGAH,3
2019-06-14,Surakarta,200,Maaf  sistem zonasi akn fair klo dlm jarak bbrp km ada 1 sekolah. La klo jarak kel.nya 7 km lbh k sekolah mnapun sdgkan klurahan yg dkat sekolah mmliki jml peserta bnyak terus gmn? Rakyat pinggiran sulit dpt sekolah negeri dong.,22:06,1139549588933603328,@budiyono_smansa,JAWA TENGAH,2
2019-06-18,Bandung Indonesia,200,Hmm lg rame masalah sistem zonasi PPDB yahh..  Bagi saya  sistem tsb bagus. Tapi sebaiknya diberlakukan utk kota besar aja. Kalo diterapin di seluruh Indonesia  yahh pasti ga imbang kalo kualitas sekolahnya masih blm sama mahh  Atau  sekolah swasta mulai unjuk gigi biar dilirik,23:32,1141020903997730816,@teddytv39,JAWA BARAT,1
2019-04-02,Yogyakarta Indonesia,200,Mbok coba liburan tu dibagi2 per daerah  atau aturan liburan pake zonasi macem sekolah.,18:57,1113047919794352130,@sanhasanm,DI YOGYAKARTA,3
2019-03-08,Malang,200,"Ada untungnya juga zonasi sekolah ini, karena siswa gak capek di jalan karena jarak sekolah yang jauh. Waktu tempuh yang bisa dihabiskan di jalan bisa bermanfaat untuk hal hal yang lebih produktif #ManfaatZonasiSekolah",7:19:37,1103918177417719810,@kwardani_retno,JAWA TIMUR,1
2019-06-19,Surabaya,200,@e100ss @RadioElshinta @MetroTVToday @KompasTV @tvOneNews sistem sekolah zonasi membuat anak 1 kecamatan tdk bisa masuk sekolah negeri walau jarak hanya 1 km...,0:21,1141033152623726592,@waludri,JAWA TIMUR,2
2019-06-18,Pacitan Indonesia,200,Nah gara gara sistem zonasi  anakÂ² yg nilainya tinggi jadi kalah sama  anak yg nilainya rendah jarak rumah deket  dan efek dari itu anakÂ² jadi males sekolah  kecewa  dan males belajar dll.   Sarana dan prasarana sekolah aja belum merata kok udah diterapkan sistem zonasi...,13:14,1140865253900636160,@RaihanGymnasti7,JAWA TIMUR,2
2019-02-10,Kediri Indonesia,200,Mas nya tau ga? Kalo sekarang pemerintah khususnya Kemendikbud lagi gencar2nya menghapus namanya title 'sekolah favorit'? Nah salah satu tujuannya biar pendidikan bisa untuk semua orang seperti gaung wajib belajar 12 tahun  Kemendikbud pake aturan zonasi  banyak orang protes (1),21:50,1094609637138096128,@santisartikaa,JAWA TIMUR,2
2019-06-17,Kota Bandung Jawa Barat,200,"Sistem zonasi itu sebenernya usaha pemerintah menghilangkan stigma ""sekolah favorit"" karena ya gak nutup mata  semua sekolah kurikulum nya sama kok  aku pengalaman sekolah di smp favorit pun ya sama aja ternyata  gak ada yg bisa menjamin masa depan  gengsi semata.",12:14,1140487895238660097,@xxxnikenxxx,JAWA BARAT,1
2019-05-14,Magelang,200,@jokowi @ganjarpranowo tolong anak kami..kami hanya ingin sekolah.kenapa harus terhalang zonasi murni.kami orang pelosok jauh dari sekolah harus bagaimana.tolong pak..,22:10,1128316633716420614,@lembayung_ungu2,JAWA TENGAH,2
2019-06-15,Purworejo . Jogjakarta,200,Sebelum Indonesia ribut sama sistem zonasi sekolah  India sudah bikin film ini  Hindi Medium  Bagus ini film deh  ciyus wkwk,9:57,1139728547881181184,@batusaphir,JAWA TENGAH,3
2019-06-14,Yogyakarta,200,Jika pemerintah menerapkan sistem zonasi  sebaiknya pemerintah juga memberi kesamaan tentang kualitas dan fasilitas sekolah  sehingga tidak ada masyarakat yg terbentur keinginan nya untuk sekolah ditempat terbaik namun terkendala oleh sistem zonasi.,15:59,1139457357631508480,@dewivia17,DI YOGYAKARTA,1
2019-06-18,Semarang 081228200675,200,Jangan sampai zonasi ini meredupkan semangat anak2 yg pintar pak. Mohon dipertimbangkan dari sisi siswa juga  jgn dari sisi orang2 yg sdh tua saja. Anak berhak memilih sekolah yg diimpikan.. ini yg memacu motivasi belajar dan prestasi.,16:20,1140912044989829120,@sunuwardana,JAWA TENGAH,2
2019-03-08,Bekasi,200,Selain karena nantinya kita jadi ga terlalu capek menempuh perjalanan saat akan berangkat sekolah  sistem zonasi ini juga diharapkan dapat memeratakan kualitas pendidikan  kan ga ada lagi tuh yang namanya sekolah favorit  semua sekolah sama #ManfaatZonasiSekolah,13:50,1103910735615148034,@katanatara,JAWA BARAT,1
2019-06-18,Makassar Indonesia,200,"Mantaaappppppuuuu jiiwwwaaaaaa       ""Sistem zonasi BAGUS jika PENDIDIKAN MERATA"" lahh    masih ad sekulaaa yg hampirrr roboh loo   dan banyak yg dekat perkotaan juga    apakah adik2 yg sekolahnya d kampung2 gak bisa sekolah yg lebih baguss  ???? Heemmm    ",21:28,1140989565223575552,@unNieeChan,SULAWESI SELATAN,2
2019-08-10,Bekasi Jawa Barat,200,Capek bgt  udah belajar 11 mapel dikasih pr ga tanggung tanggung  belum kerja kelompok nya tugas  presentasi. Apalagi ditambah ZONASI. Bagus kalo ada tapi kasihan yg mau masuk ke sekolah impian ga kesampean cuma karna rumah nya jauh,17:53,1160142025196355584,@briiiiinaabdani,JAWA BARAT,2
2019-03-08,Jakarta Timur,200,Zobasi sekolah bisa menjadi langkah strategis dalam penerapan pendidikan karakter. Dan sistem zonasi mulai diterapkan dalam PPDB tahun 2019 mengacu Permendikbud Nomor 14 tahun 2018. #ManfaatZonasiSekolah,15:28,1103935488614752256,@PenaLiswanti,DKI JAKARTA,3
2019-05-20,Surabaya,200,Jadwal & Syarat PPDB SD Surabaya 2019 Serta Daftar Zonasi Sekolah Dasar  Ini Dokumen yang Diperlukan,14:06,1130369222394073088,@portalSURYA,JAWA TIMUR,3
2019-04-10,Madiun,200,PONOROGO â€“ Sistem zonasi dalam penerimaan peserta didik baru (PPDB) tingkat SD dan SMP dikaji ulang. Penyebabnya  kurang efektifnya kebijakan tersebut pada PPDB tahun lalu. Sekolah acap kesulitan memenuhi pagu jika hanya dari warga sekitarnya. . Baca... http://radarmadiun.co.id/ppdb-wajib-zonasi-pagu-sulit-terpenuhi/ â€¦,12:30,1115849425220403202,@radarmadiunweb,JAWA TIMUR,3
2019-03-08,Jakarta Timur,200,Sistem zonasi menjadi prioritas utama dalam PPDB Jenjang SMP dan SMA. Sedangkan jenjang SD menjadi pertimbangan seleksi tahap kedua setelah faktor minimum usia masuk sekolah. #ManfaatZonasiSekolah,15:25,1103934823473635328,@PenaLiswanti,DKI JAKARTA,3
2019-03-08,Malang,200,Dengan menerapkan zonasi sekolah  otomatis siswa  sekolah dan wali murid berada di wilayah yang sama sehingga lebih mudah dalam membentuk karakter anak yang membutuhkan kerja sama antara wali murid dan sekolah #ManfaatZonasiSekolah,13:58,1103912850429366273,@kwardani_retno,JAWA TIMUR,3
2019-05-27,Gedung Graha Pena Lt.10 Jl. Raya Kebayoran Lama No. 12 Kebayoran Lama Jakarta Selatan Indonesia 12210,200,Evaluasi Dispendik Gresik terkait Zonasi: Sekolah Baru dan Tes Masuk,17:26,1132956285702328320,@jawapos,DKI JAKARTA,3
2019-03-08,Bekasi,200,Yang jadi fokus utama dari sistem zonasi ini tuh ya menghilangkan istilah sekolah favorit tadi  ya kan sekolah itu sejatinya adalah fasilitas negara jadi harusnya bebas dari rivalitas atau eksklusivitas #ManfaatZonasiSekolah,14:40,1103923325380648961,@katanatara,JAWA BARAT,1
2019-05-30,Kota Madiun Jawa Timur,200,Mbakku  â€œsekarang kalo nyari jodoh kayak nyari sekolah aja  pake sistem zonasi. Jadi ntar kalo lebaran ga repot mudik.â€�  Aku  â€œHmm  ok Siri! Please download Tinder!â€�,23:25,1134133834239184896,@larasatylaras,JAWA TIMUR,3
2019-03-08,Jakarta Timur,200,Dengan zonasi sekolah setiap guru bisa aktif mendatangi keluarga yang memiliki anak usia sekolah. #ManfaatZonasiSekolah,15:29,1103935722283663360,@PenaLiswanti,DKI JAKARTA,3
2019-06-13,Sragi Pekalongan Indonesia,200,Jangan ada zonasi pak  rumah kami yang jauh diperbatasan susah cari sekolah yang diinginkan,10:20,1139009498109042688,@Iqbalgiis,JAWA TENGAH,2
2019-05-29,Samarinda-Kaltim,200,Semangat Pemerataan Sekolah Lewat PPDB Zonasi,14:40,1133639109912608768,@KPFM968,KALIMANTAN TIMUR,3
2019-06-12,Jakarta Barat DKI Jakarta,200,Ppdb sekarang g tergantung nem nem 5% doang 90% zonasi jarak rumah ke sekolah begitu,13:15,1138691331952336897,@aeshtaeic,DKI JAKARTA,2
2019-08-13,bandung indonesia,200,dekat dibandingkan dengan anak yang memiliki nilai besar tapi rumah jauh. Banyak calon siswa atau murid yang memiliki prestasi dan memiliki bakat untuk masuk sekolah impian mereka tetapi impian mereka terhambat akibat system zonasi tersebut. Dan tidak banyak juga pada sekolah-,19:59,1161260967226826752,@meirizkyekaa,JAWA BARAT,2
2019-02-08,Banda Aceh Indonesia,200,irwan_sst RT KemenkeuRI: Kuota paling sedikit 90% dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,14:30,1093774073858088960,@DJPB_Aceh,ACEH,3
2019-02-20,Indonesia - Makassar,200,#HarmoniPagi Penerimaan siswa baru Sekolah Menengah Atas tahun ajaran baru 2019-2020 dilakukan dengan sistem zonasi yang dapat memudahkan pelajar untuk sekolah dengan jarak dekat dari kediamannya.#PLS100FMakassar Via:@tribuntimur,7:03,1098010211900481536,@RadioPLS_mks,SULAWESI SELATAN,3
2019-05-08,Surabaya,200,Tahun ini PPD Surabaya Pakai Sistem Zonasi dan Kawasan  Berikut 11 SMPN yang Masuk Sekolah Kawasan http://blog.sekseeh.com/berita/tahun-ini-ppd-surabaya-pakai-sistem-zonasi-dan-kawasan-berikut-11-smpn-yang-masuk-sekolah-kawasan/ â€¦,21:05,1126126028261400578,@Infonya_Mas,JAWA TIMUR,3
2019-05-26,Kota Surabaya Jawa Timur,200,Mas  zonasi iku cocoknya buat negara yg infrastruktur pendidikannya sudah rata/sudah baik semua.. lek misal infra sarpras yg mendukung pendidikan sg modern mek nde beberapa smp yo kasian yg rumahnya jauh malah entuk sekolah elek piye,17:26,1132593752994766848,@svrhmtlmstf,JAWA TIMUR,2
2019-03-08,tangerang,200,#ManfaatZonasiSekolah yg paling penting itu menghapus exlusivitas yang sering terjadi di sekolah negeri bukan begitu?,7:45:12,1103924615657676802,@OnosSemblang,BANTEN,1
2019-05-13,JL. DR. Radjiman No.6 Bandung,200,Wargi yang mau masuk ke SMK  tak perlu mengkhawatirkan jarak dari rumah tinggal ke sekolah. Karena seperti kata Kabid PSMK Disdik Jabar  Dodin Rusmin  zonasi tidak diterapkan dalam #PPDBJabar2019 ke SMK.,8:25,1127746550577287168,@disdik_jabar,JAWA BARAT,3
2019-06-17,Surabaya Indonesia,200,"Setuju  jadinya kompetisi ortu ya. Sebenernya sistem zonasi juga baik  satu langkah maju kita mulai mencontoh Finlandia yg mmpunyai sistem pendidikan terbaik di dunia  dlm penerapannya mmg selalu ada pro kontra. Apalagi dengan orang tua yg punya sejarah di ""sekolah favorit""",20:40,1140615248958742528,@Yessyumma,JAWA TIMUR,1
2019-02-08,Jakarta Selatan,200,4. Sistem zonasi diterapkan di semua wilayah  kecuali di daerah 3T krn faktor geografis yg sukar. Selain itu  juga tdk diterapkan pada SMK  sekolah swasta  sekolah berasrama & satuan pendidikan kerja sama yg mengombinasikan kurikulum nasional dgn internasional. #SemuaBisaSekolah,15:38,1093791191621988353,@Kemenperin_RI,DKI JAKARTA,2
2019-06-19,Bandung,200,Padahal sistem zonasi tadinya dibikin agar siswa gak pake kendaraan utk pergi ke sekolah. Ya untuk mengurangi kemacetan lah tujuan awalnya mah...,5:12,1141106321397374978,@JangAdul,JAWA BARAT,1
2019-03-28,Cikarang - Jombang - Depok,200,Trus jadi mikir kalo sekolah pake sistem zonasi  apa kualitas smandel bakal turun ya? Hmm  Pemerataan kualitas tu biar yang masih kurang bisa meninggi  bukan yang udah tinggi ikut merendah.. ya to?,6:55,1111054256700702720,@dewiwulaaan,JAWA BARAT,2
2019-03-08,Malang,200,5. Nah salah satu manfaat dari Zonasi Sekolah adalah memerangi istilah sekolah favorit. Sekolah itu kan fasilitas negara  harusnya bersifat non rivalitas  tidak eksklusif dan tidak diskriminatif. #ManfaatZonasiSekolah,14:18,1103917894390300674,@IhwanBiru,JAWA TIMUR,1
2019-06-02,Kota Surabaya Jawa Timur,200,masuk sekolah pake sistem zonasi bikin mikir-mikir juga mau beli rumah di mana,0:16,1134871443135590400,@sheillashantika,JAWA TIMUR,3
2019-04-22,Sragen Indonesia,200,@ganjarp Assalamu'alaikum Pak Gubernur  Semoga selalu sehat dan smile.. Mohon Bapak bisa evaluasi masalah PPDB khususnya SMA yang pakai sistem Zonasi.. terus terang ini membelenggu anak2 yang cerdas ingin melanjutkan sekolah yang dicita-citakan..syukur dihilangkan...Terima Kasih.,15:37,1120245206924677120,@marnoblk,JAWA TENGAH,2
2019-06-18,Jakarta - Bandung - Jombang,200,Aku tambahin ya Ci  pemerintah menerapkan sistem ini soalnya kan SMA di kota (Jkt  Sby) kan relatif banyak dan daripada ribet sekolah di tempat yg jauh  mending zonasi biar memudahkan. Tapi mungkin pemerintah ga memandang daerah2 kecil (kyk Jombang) yg SMAnya berdasar kualitas :(,14:35,1140885726042583040,@RimaSyaraswati,JAWA BARAT,2
2019-03-08,Tangerang Selatan,200,2. Ini lah alasan kenapa mendikbud  Muhadjir Effendy  menerapkan system zonasi sekolah. #ManfaatZonasiSekolah,14:26,1103919945069391874,@mayasiswadi,BANTEN,3
2019-05-29,tuban,200,Katanya sih zonasi. Biar ga bedain sekolah favorit sama biasa,5:11,1133496135564185600,@saifulanam87,JAWA TIMUR,1
2019-03-08,Malang,200,Dengan adanya zonasi sekolah ini  jadi lebih merata ya mbak.. #ManfaatZonasiSekolah,15:08,1103930399175073793,@kwardani_retno,JAWA TIMUR,1
2019-06-18,Surakarta Jawa Tengah,200,oya  btw  saya tidak memihak zonasi  ya. jujur  saya malah kurang sreg dgn sistem ini  walau rumah saya deket sama banyak sekolah berakreditasi A,19:15,1140956095508172805,@jasmineeaar,JAWA TENGAH,2
2019-02-22,Bandung Jawa Barat,200,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLrW4QAxP_/?utm_source=ig_twitter_share&igshid=20rrgi6elbvr â€¦,18:30,1098907999341490176,@Alvida_Care,JAWA BARAT,3
2019-06-15,Kota Surabaya Jawa Timur,200,Poin 1: Sekolah negeri WAJIB menerima siswa dlm zonasi.  Faktanya SMPN apalagi SMAN tdk cukup daya tampungnya. Bahkan di Surabaya  beberapa kecamatan yg tak miliki SMAN jauh jaraknya dari SMAN di Kecamaatan lain  anak pasti tdk diterima.  Jadi apa arti kata WAJIB?,20:54,1139893898237448193,@ferrykoto,JAWA TIMUR,3
2019-03-08,Jakarta Pusat,200,"Nah yg mnjadi slah satu fokus sistem zonasi adalah agar lambat laun kita mnghapus sugesti ""sekolah favorite"" #ManfaatZonasiSekolah ",9:18:39,1103948130892967938,@mudrikahsiti,DKI JAKARTA,1
2019-05-20,Gresik~surabaya,200,"@Kemdikbud_RI saya sangat kecewa untuk ppdb kategori zonasi di tempat saya .karna saya sebagai wali murid merasa di permainkan  ""kepala sekolah barusan telfon pak lurah untuk tidak memberikan surat domisi"" Padahal ini untuk sekolah anak tetapi di persulit",13:14,1130356174031712257,@titikpurbowati,JAWA TIMUR,2
2019-05-29,Jakarta Pusat DKI Jakarta,200,@PPDBDKI1 untuk pendaftaran zonasi afirmasi persyaratannya apa saja ya  plus pendaftarannya apabila mengacu pada jadwal yang ada dilangsungkan pada saat sistem zonasi sedang lapor diri apakah benar dan kita mendaftar pada bagian mana sekolah yang dituju.,11:12,1133586781780160512,@Novalindo9,DKI JAKARTA,3
2019-05-21,Yogyakarta Indonesia,200,PPDB 2019: Sekolah Pertanyakan Sistem Zonasi https://jogjapolitan.harianjogja.com/read/2019/05/21/510/993762/ppdb-2019-sekolah-pertanyakan-sistem-zonasi?utm_source=dlvr.it&utm_medium=twitter â€¦,22:18,1130855411802730496,@Harian_Jogja,DI YOGYAKARTA,3
2019-03-08,Malang,200,Inilah rangkuman dari keuntungan kebijakan sistem zonasi sekolah #ManfaatZonasiSekolah,14:44,1103924337776635905,@kwardani_retno,JAWA TIMUR,3
2019-05-26,Malang east java indonesia,200,Dengan sistem zonasi yang hanya beberapa persen dari pagu sekolah  masih memberikan harapan bagi siswa siswa yang nilainya baik untuk bersaing masuk sekolah favorit mereka . @DisdikMalang,22:19,1132667663388254208,@G_satria24,JAWA TIMUR,1
2019-03-08,Malang,200,Karena pendidikan karakter membutuhkan kerja sama yang baik antara ortu dan sekolah. Jika ortu dan sekolah berada di zona yang sama maka akan lebih mudah memahami anak dan menerapkan pendisikan karakternya #ManfaatZonasiSekolah,7:12:38,1103916419421372416,@kwardani_retno,JAWA TIMUR,1
2019-05-06,Bandung West Java Indonesia,200,PPDB Tingkat Sekolah Menengah Mulai Juni  Disdik Jabar: SMK Tak Ada Zonasi http://www.prfmnews.com/berita.php?detail=ppdb-tingkat-sekolah-menengah-mulai-juni-disdik-jabar-smk-tak-ada-zonasi â€¦,14:54,1125307948991782912,@PRFMnews,JAWA BARAT,3
2019-06-05,Gresik Indonesia,200,Isu lebaran hari ini masalah zonasi masuk sekolah... @Kemristekdikti,21:56,1136285700209274880,@yogaari2,JAWA TIMUR,3
2019-05-19,Yogyakarta,200,Padahal masuk kuliah rapot itu penting  jadi milih sekolah penting. Masuk kuliah kan ga pake zonasi hhhh. Ntar ganti menteri jg ganti kebijakan lagi nih,10:59,1129959755940630528,@kimchijhigae,DI YOGYAKARTA,3
2019-06-17,Sidoarjo Jawa Timur,200,"#zonasi  ena banget ya yang rumahnya deket sama sekolah fav  bisa masuk meskipun nilainya rendah ""17""  terus yang nilainya ""37"" tp gabisa masuk gara"" rumahnya  jauh dari sekolah.  Fix kemudian anak yang pandai pindah di swasta  ",12:25,1140490602032726016,@monicacindy467,JAWA TIMUR,2
2019-03-08,Malang,200,20. Bagi yg ingin tahu lebih detail tentang kebijakan apa saja yg diterapkan dalam Zonasi Sekolah bisa baca meme #ManfaatZonasiSekolah berikut ini.,15:32,1103936439337664512,@IhwanBiru,JAWA TIMUR,3
2019-05-13,Surakarta Jawa Tengah,200,Sistem Zonasi PPDB 2019 di Solo  Jarak Sekolah Diukur dengan Tempat Tinggal Siswa,14:52,1127844069709832192,@Tribun_Solo,JAWA TENGAH,3
2019-03-08,Bogor Indonesia,200,Manfaat zonasi sekolah ini jg salah satunya mencegah penumpukan SDM berkualitas dalam satu wilayah doank. #ManfaatZonasiSekolah,8:02:53,1103929063935107077,@melfeyadin,JAWA BARAT,1
2019-03-08,Pekanbaru,200,Nah program zonasi sekolah ini diprioritaskan untuk SMP dan SMA #ManfaatZonasiSekolah,14:08,1103915478974492672,@mutmuthea,RIAU,3
2019-06-20,Tulungagung Indonesia,200,"Dengan #ZONASI ada kemungkinan menimbulkan pemerataan ""marwah"" sekolah. Tak ada sekolah yang paling favorit ataupun sebaliknya.",6:58,1141495375066521601,@iqbalibun,JAWA TIMUR,1
2019-06-07,Jakarta Selatan DKI Jakarta,200,Min  untuk pendaftaran SMA luar dki non zonasi pendaftarannya tanggal 2-4 juli itu langsung ke sekolah yang dituju min? Terimakasih,8:23,1136805857490948096,@purwihidayati,DKI JAKARTA,3
2019-06-15,Karanganyar Indonesia,200,Sekolah pake zonasi kaya main pabji aja,17:31,1139842842975543296,@JmRafli,JAWA TENGAH,3
2019-06-07,Depok Indonesia,200,Min  mau tanya kalau luar DKI berarti masuk non zonasi ya?   Saat verifikasi bawa berkas apa saja? Dan kalau misalnya sudah diterima di SMA di luar DKI apa masih bisa mendaftar di DKI? Karena saya ingin sekolah di DKI  cuma takut ga masuk jadi daftar dulu di luar DKI.,21:19,1137001048768253952,@Solafide_s,JAWA BARAT,3
2019-06-13,surakarta,200,Miris  Jelang PPDB SMP Ratusan Orangtua Siswa di Karanganyar Rela Menginap di Sekolah Demi Dapat Antrian Terdepan. Warga Desak Sistem Zonasi Dikaji Ulang  http://bit.ly/2Ib5nKa,12:49,1139047150879432705,@Joglosemarnews,JAWA TENGAH,2
2019-02-21,Payakumbuh Indonesia,200,Diharapkan dengan diberlakukan zonasi ini bisa menjadi penyetaraan kualitas sekolah  sehingga tidak ada lagi sekolah yang tutup karena kekurangan siswa. Selain itu juga dilakukan penyebaran guru dan peningkatan fasilitas sekolah agar kualitas...,21:48,1098595263889866752,@ulsikumbang,SUMATERA BARAT,1
2019-03-08,Malang,200,"Nah ini penting banget, biar merata semua, anak anak pun ga ada yang minder dengan sekolahnya.. #ManfaatZonasiSekolah ",8:12:25,1103931461768372225,@kwardani_retno,JAWA TIMUR,1
2019-06-15,brebes jawa tengah,200,Untuk sekolah favorit/unggulan pake sistem seleksi. Yang sekolah biasa pake sistem zonasi,21:10,1139897853034160129,@Aqilmu07,JAWA TENGAH,3
2019-06-11,Boyolali Indonesia,200,Regulasi zonasi sekolah membuat pusing. Yg mau sekolah adek yg pusing kakak. Wkwkwk,13:02,1138325667173376002,@chesarkrisnabd,JAWA TENGAH,2
2019-06-18,MALANG,200,"Saya sih gk setuju bgt sama sistem zonasi  anak"" yg sekolahnya jauh dari sekolah negeri masa iya harus masuk swasta",21:31,1140990417111961601,@tarolatte_,JAWA TIMUR,2
2019-03-08,Jakarta Pusat,200,"Nah yg mnjadi slah satu fokus sistem zonasi adalah agar lambat laun kita mnghapus sugesti ""sekolah favorite"" #ManfaatZonasiSekolah",16:18,1103948130892967938,@mudrikahsiti,DKI JAKARTA,1
2019-05-25,Surakarta Jawa Tengah,200,Tapi baca2 artikel ttg zonasi ppdb di internet yg baru2 aja tu ada point ke 4 ttg zonasi PPDB 2019 terbaru dimana bisa pakai surat domisii gitu Nah   dia kan makin bingung antara artikel itu atau sosialisasi yg dari sekolah itu Mohon infonya temen2 buat yg tau ya,5:55,1132057687355564032,@fia_lutfiazhari,JAWA TENGAH,3
2019-01-16,Bekasi Jawa Barat,200,Mendikbud: Aturan Zonasi Dirubah dan SKTM Tak Berlaku http://kanalbekasi.com/2019/01/mendikbud-aturan-zonasi-dirubah-dan-sktm-tak-berlaku/ â€¦  #netizen #sekolah #mendikbud #ppdb,14:02,1085432171274285062,@kanalbekasi,JAWA BARAT,3
2019-02-22,Bandung Jawa Barat,200,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqHuYAL1u/?utm_source=ig_twitter_share&igshid=1n6l1jtamqg3d â€¦,18:20,1098905275287752705,@Alvida_Care,JAWA BARAT,3
2019-06-02,Bojonegoro,200,Seribet ini mau daftar sekolah luar zonasi,23:53,1135227898527227904,@nadyaindaahp,JAWA TIMUR,2
2019-03-19,Bandung,200,Masa sih anak pintar mau ujian gak belajar?. Pemetaan itu perlu jg. Yg ditakutkan siswa itu dpt nilai UN jelek trus gak bisa masuk sekolah favorit. Padahal nnti kena sistem zonasi dan rayon juga. Sebenarny mau sekolah dimana saja jg sama dn gk ad skolah favorit lg,20:24,1107996387495432193,@liliezmrty,JAWA BARAT,1
