date,lokasi,status,text,time,tweet_id,username,provinsi,label
2019-03-08,Malang,200,3. Nah kali ini saya mau membahas apa aja sih manfaat dari Zonasi Sekolah baik untuk murid maupun guru #ManfaatZonasiSekolah,14:12,1103916322977533953,@IhwanBiru,JAWA TIMUR,1
2019-03-08,Malang,200,Untuk sistem zonasi ini yang paling diutamakan adalah untuk sekolah menengah pertama dan menengah atas #ManfaatZonasiSekolah,14:11,1103916054823096322,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Bekasi,200,Dengan adanya sistem zonasi ini diharapkan sih pemerataan kualitas sekolah dapat segera terlaksana kan jadinya wajib belajar 12 tahun juga lebih mudah tercapai #ManfaatZonasiSekolah,14:10,1103915776384262145,@katanatara,JAWA BARAT,1
2019-03-08,Malang,200,Zonasi sekolah untuk siswa sekolah dasar. Yang penting udia dulu ya buuuk... kalau anaknya terlalu kecil jangan dimasukkan SD  balik lagi ke TK atau belajar dulu di rumah.. #ManfaatZonasiSekolah,14:09,1103915664970899463,@kwardani_retno,JAWA TIMUR,3
2019-03-08,Jakarta Pusat,200,Sistem zonasi adalah sistem yang mengharuskan siswa menuntut ilmu di sekolah yang berdekatan atau satu kawasan dengan tempat tinggalnya berdasarkan alamat di Kartu Keluarga. #ManfaatZonasiSekolah,14:09,1103915552563593216,@mudrikahsiti,DKI JAKARTA,2
2019-03-08,Jakarta Timur,200,Eh iya jadi mulai paham nih tentang Zonasi sekolah. Ternyata banyak manfaatnya ya. Sudah tahukan tentang Zonasi Sekolah? #ManfaatZonasiSekolah,14:08,1103915489619718151,@PenaLiswanti,DKI JAKARTA,3
2019-03-08,Pekanbaru,200,Nah program zonasi sekolah ini diprioritaskan untuk SMP dan SMA #ManfaatZonasiSekolah,14:08,1103915478974492672,@mutmuthea,RIAU,1
2019-03-08,Malang,200,Menurut saya  sistem zonasi sekolah ini manfaatnya memang tidak bisa dirasakan secara langsung. Namun ke depannya manfaatnya besar sekali. Memang harus pelan pelan dan butuh dukungan semua pihak #ManfaatZonasiSekolah,14:06,1103914807873306625,@kwardani_retno,JAWA TIMUR,3
2019-03-08,Bekasi,200,Kebijakan soal zonasi sekolah ini tuh ternyata udah diatur dalam UU loh  jadi bisa dibilang kebijakan zonasi ini merupakan kebijakan yang utuh dan terintegrasi #ManfaatZonasiSekolah,14:05,1103914513579962368,@katanatara,JAWA BARAT,1
2019-03-08,Bogor Indonesia,200,Klo rayonisasi itu lebih memperhatikan pada capaian siswa di bidang akademik  sementara utk sistem zonasi lebih menekankan pada jarak/radius antara rumah siswa dengan sekolah. #ManfaatZonasiSekolah,14:03,1103914181781155841,@melfeyadin,JAWA BARAT,1
2019-03-08,Bogor Indonesia,200,Menurut @Kemdikbud_RI yg membahas ttg zonasi sekolah. Sistem zonasi  merupakan bentuk penyesuaian kebijakan dari sistem rayonisasi. #ManfaatZonasiSekolah,14:02,1103913939883053057,@melfeyadin,JAWA BARAT,1
2019-03-08,Malang,200,Dengan adanya zonasi sekolah  lebih memungkinkan terwujudnya Tri pusat pendidikan.  #ManfaatZonasiSekolah,14:02,1103913803589156865,@kwardani_retno,JAWA TIMUR,3
2019-03-08,Jakarta Pusat,200,Ternyata hal ini sesuai dgn aturan baru dalam Penerimaan Peserta Didik Baru atau PPDB 2019  yaitu sistem zonasi sekolah.  Ada yg udh pernah denger??  #ManfaatZonasiSekolah,14:02,1103913794235858946,@mudrikahsiti,DKI JAKARTA,3
2019-03-08,Malang,200,Salah satu keuntungan dari sistem zonasi sekolah adalah  tidak ada lagi sekolah favorit karena semua sekolah mutunya sama. #ManfaatZonasiSekolah,14:01,1103913586923991041,@kwardani_retno,JAWA TIMUR,3
2019-03-08,Bogor Indonesia,200,Nah  karena penerimaan siswa baru tinggal hitungan minggu. Hmm minggu apa bulan ya? Kayaknya penting banget buat nyari tau zonasi sekolah ini seperti apa praktiknya. #ManfaatZonasiSekolah,13:59,1103913092893700098,@melfeyadin,JAWA BARAT,3
2019-03-08,Malang,200,Dengan menerapkan zonasi sekolah  otomatis siswa  sekolah dan wali murid berada di wilayah yang sama sehingga lebih mudah dalam membentuk karakter anak yang membutuhkan kerja sama antara wali murid dan sekolah #ManfaatZonasiSekolah,13:58,1103912850429366273,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Pekanbaru,200,emangnya sistem zonasi sekolah itu gimana ? #ManfaatZonasiSekolah,13:58,1103912771492540422,@mutmuthea,RIAU,3
2019-03-08,Pekanbaru,200,Nah apalagi ada sistem zonasi sekolah  zaman aku mana ada yang kayak gini nih ehhee #ManfaatZonasiSekolah,13:58,1103912770146205696,@mutmuthea,RIAU,1
2019-03-08,Malang,200,Dengan zonasi sekolah  diharapkan lebih mudah dalam menangani permasalahan. Karena baik siswa  sekolah dan wali murid berada di wilayah yang berdekatan #ManfaatZonasiSekolah,13:56,1103912359142146048,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Bogor Indonesia,200,Ternyata masih banyak juga org tua yang bingung dg sistem zonasi ini  termasuk saya. Banyak yg mengira klo zonasi sekolah ini gak adil dan ribet buat dipahami. Dan banyak yg bertanya  kenapa harus ada zonasi sekolah? Manfaatnya apa? #ManfaatZonasiSekolah,13:54,1103911902931906560,@melfeyadin,JAWA BARAT,2
2019-03-08,Malang,200,Sistem zonasi sekolah ini mengacu pada Permendikbud no 24 tahun 2018. Oh memang masih baru ya.. semoga saja tujuan utama dari zonasi sekolah ini tercapai.. #ManfaatZonasiSekolah,13:51,1103911006651076608,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Bekasi,200,Selain karena nantinya kita jadi ga terlalu capek menempuh perjalanan saat akan berangkat sekolah  sistem zonasi ini juga diharapkan dapat memeratakan kualitas pendidikan  kan ga ada lagi tuh yang namanya sekolah favorit  semua sekolah sama #ManfaatZonasiSekolah,13:50,1103910735615148034,@katanatara,JAWA BARAT,1
2019-03-08,Bogor Indonesia,200,Kalau di jaman sy sekolah dulu itu kayaknya ada yg namanya tingkat rayon gitu kan buat penerimaan siswa baru. Dan sepertinya zonasi ini merupakan penyesuaian dr sistem seperti itu. #ManfaatZonasiSekolah,13:49,1103910643621453831,@melfeyadin,JAWA BARAT,3
2019-03-08,Malang,200,Kenapa harus ada zonasi sekolah? Tak lain agar semua sekolah yang ada di negara ini terpacu sehingga kualitasnya merata. #ManfaatZonasiSekolah,13:45,1103909678394728451,@kwardani_retno,JAWA TIMUR,3
2019-03-08,Bekasi,200,Jadi di sistem zonasi sekolah ini tuh  mau tidak mau kita harus daftar di sekolah yang memang lokasinya tidak begitu jauh dari tempat tinggal  makin dekat makin besar lah peluang kita untuk sekolah disitu #ManfaatZonasiSekolah,13:45,1103909478984900608,@katanatara,JAWA BARAT,2
2019-03-08,Malang,200,Jadi sistem Zonasi sekolah ini menekankan bahwa siswa yang rumahnya paling dekat dengan sekolah yang paling berhak untuk bersekolah di sekolah tersebut #ManfaatZonasiSekolah,13:43,1103908979091038209,@kwardani_retno,JAWA TIMUR,2
2019-03-08,Malang,200,Kemarin sempat baca di portal berita online  bahwa tahun ini akan diterapkan sistem zonasi sekolah. Apakah itu? #ManfaatZonasiSekolah,13:40,1103908226167259137,@kwardani_retno,JAWA TIMUR,1
2019-03-08,Bekasi,200,Nah makanya penting banget tuh ada kebijakan soal zonasi sekolah yang udah jalan beberapa tahun belakangan ini  agar ga ada lagi deh pengkotak-kotakan sekolah favorit kaya dulu itu #ManfaatZonasiSekolah,13:40,1103908217254342656,@katanatara,JAWA BARAT,1
2019-03-08,Bogor Indonesia,200,Karena udah lama banget nggak ngikutin yg namanya aturan2 pendidikan di sekolah. Sy jadi sedikit bingung. Maksudnya zonasi itu gimana? Tp sebentar sy baca dulu yaaaa. #ManfaatZonasiSekolah,13:38,1103907834989694979,@melfeyadin,JAWA BARAT,2
2019-03-08,Bogor Indonesia,200,Sambil nunggu air masak buat bikin teh  saya penasaran dg sistem zonasi sekolah yg sedang ditwit oleh teman2 dg hashtag ini #ManfaatZonasiSekolah,13:37,1103907464993366017,@melfeyadin,JAWA BARAT,2
2019-03-05,Sukabumi Indonesia,200,Pak gubernur sistem zonasi sekolah smp sma apa tidak membuka celah penyogokan orang tua murid yang ingin masuk sekolah favorit?mungkin bapak bisa mempertimbangkan...,18:36,1102895601476198402,@mackym1,JAWA BARAT,2
2019-03-04,Kediri Jawa Timur,200,BAKOINMAS  Tak Ada Lagi Sekolah Favorit di Sistem Zonasi,18:14,1102527671077167104,@kominfokabkdr,JAWA TIMUR,2
2019-03-04,Blitar Jawa Timur,200,sekarang masuk sekolah masih tergantung zonasi gak sih? harusnya bisa sih pake nilai rapot  trus piagam penghargaan (lomba individu) sebagai nilai tambah,14:02,1102464215833489408,@bintangpelangi,JAWA TIMUR,2
2019-03-03,bandung,200,3 km  smg sma nya gak zonasi heuheu soalnya gak rame sekolah deket rumah tuh :(,20:27,1102198722962681858,@santennut,JAWA BARAT,3
2019-03-03,Bandung Jawa Barat,200,Terganjal Zonasi  Disdik Kota Cimahi Harus Cari Solusi agar Seluruh Siswa Bisa Sekolah https://ift.tt/2XAHh0R,20:03,1102192837469319169,@pikiran_rakyat,JAWA BARAT,3
2019-03-02,Kota Semarang Jawa Tengah,200,"Gr2 liat twit zonasi sekolah jadi kepengen cerita pengalamanq daftar sekolah kemaren :""  Dan jadilah...  Sebuah utas",13:52,1101736948861820930,@dimethycone,JAWA TENGAH,2
2019-03-02,Bandung Jawa Barat,200,Zonasi berdasarkan kecamatan atau gmn sih ? Soalnya sekolah di kecamatanku dikit banget  jauh lagi  lebih deket ke kota malah  yang bagus2 sekolahnya di kota. Jadi kaya rugi  sma di kecamatan cuma 1 dan jauh banget  gada akses kendaraan umum lagi :/,10:45,1101690044803276800,@lilcandice_,JAWA BARAT,2
2019-03-02,Yogyakarta Indonesia,200,Menurutku kualitas sekolah terutama pengajar sama sarana prasarana harus disamain dulu. Baru boleh zonasi.,10:18,1101683234973220864,@sorangkapitenn,DI YOGYAKARTA,1
2019-03-01,Kediri Jawa Timur,200,Tak Ada Lagi Sekolah Favorit di Sistem Zonasi  Dengan adanya sistem zonasi dalam Penerimaan Peserta Didik Baru (PPDB) akan menghapus image adanya sekolah favorit. Tidak perlu para orang tua berbondong-bondong... https://www.facebook.com/kominfokabkediri/posts/1190171711157393 â€¦,17:32,1101430063944294402,@kominfokabkdr,JAWA TIMUR,2
2019-04-29,At CiCi - Cibinong Cilegon,200,Sekarang sekolah juga sistemnya udh zonasi ya  SMP dan SMA terdekatnya.,7:01,1122652064591441921,@sallytamachan,BANTEN,3
2019-04-27,Gunungkidul Yogyakarta,200,gue mau lulus ga terima njg. sekolah gue jadi turun njir gara2 zonasi,20:24,1122129487531892736,@hyprocriate,DI YOGYAKARTA,1
2019-04-27,Kota Surabaya Jawa Timur,200,Agar Sekolah Anak Tak Jauh dari Rumah  Dispendik Surabaya Siapkan Zonasi #Berita #blog #Pendidikan #tips http://softwaresekolah.co.id/index.php/2019/04/27/agar-sekolah-anak-tak-jauh-dari-rumah-dispendik-surabaya-siapkan-zonasi/ â€¦,20:22,1122128976070291456,@umrohsurabayaa,JAWA TIMUR,1
2019-04-27,Kota Yogyakarta 55167,200,Sawah jadi mall  sawah jadi perumahan  apartemen  rumah jadi HOTEL tempat Mesum  sekolah digusur jadi hotel jnck  air kota sudah banyak yang tercemar  sekolah sistem zonasi  kota makin panasss  macet.. Kos-kosan makin mahal  kuliah mahal banget,12:59,1122017345084350465,@ivan_yulyanto,DI YOGYAKARTA,2
2019-04-27,Bogor West Java,200,Kuota Zonasi PPDB Ditambah  Pelajar Kota Bogor Makin Dekat ke Sekolah https://goo.gl/fb/moavTn,9:55,1121971183950413824,@radarbogorID,JAWA BARAT,3
2019-04-27,Bandung Kulon Indonesia,200,Sistem zonasi ...nilai kok disesuaikan dgn batas sekolah...makin Deket nilai ditambah gdhe #piye toh -sistem blm pas diterapkan to dpksakan,6:26,1121918546378772480,@aruman77447998,JAWA BARAT,2
2019-04-26,Kota Surabaya East Java,200,Dispendik Surabaya Siapkan Zonasi Agar Sekolah Anak Tak Jauh dari Rumah http://detik.id/6HDAWh,19:35,1121754682441887744,@detikSBY,JAWA TIMUR,2
2019-04-26,Batang Indonesia,200,Sekolah 3 Tahun  yang buat daftar SMA modalnya cuman Jarak dari Rumah ke Sekolah.  Jaman saiki biji raono ajine!  #JumatBerkah #korbanzonasi #zonasi @Kemdikbud_RI,17:20,1121720589557755904,@kaka_muhammad28,JAWA TENGAH,3
2019-04-26,Sidoarjo Indonesia,200,Mohon maaf sebelumnya bapak....saya ops smpn3 candi sidoarjo... mohon pencerahan...ada satu teman guru yg info gtknya belum valid karna jam mengajar sekolah non induk blum komulatif. Pertanyaan saya apakah dapodik sudah memberlakukan zonasi sekolah non induk ?,14:33,1121678559871787008,@eyang_opek,JAWA TIMUR,3
2019-04-25,Kota Surabaya Jawa Timur,200,jujur niatnya bagus  apalagi yg sebenernya bikin suatu sekolah itu favorit dari awal emg kualiatas muridnya bagus2  bukan cuma gurunya. tp nyesek jg kalo di zonasi gini tp ptn liatnya ttp ke sekolah2 itu mulu,20:58,1121413175339917312,@brrday,JAWA TIMUR,3
2019-04-25,Surabaya Indonesia,200,Petisi Â· Mendikbud: Konsep Zonasi 2019 akan lebih berpihak pada Sekolah Swasta Â· http://Change.org   â�¦@jokowiâ�© kami butuh bantuan Bapak Presiden  https://www.change.org/p/mendikbud-konsep-zonasi-2019-akan-lebih-berpihak-pada-sekolah-swasta â€¦,20:49,1121411010097631232,@Bamz_DarieNov,JAWA TIMUR,3
2019-04-25,Kota Surabaya Jawa Timur,200,gini ini kasian sama yang pinter  pingin masuk sekolah favorit tapi jauh. keenakan yang ga pinter  tambah ga belajar buat un  nggampangin karena sistem zonasi. @Sndrinafebi @Shakinaa_0330,18:27,1121375208105922560,@rejaasetyawan,JAWA TIMUR,2
2019-04-25,Bandung Jawa Barat,200,Iya. Seleksi input juga salah satu faktor pemilihan sekolah  bukan sekedar kualitas pendidikan sekolah itu sendiri. Gw ngerti kenapa mau meningkatkan penerimaan zonasi  tapi efeknya memilih sekolah berdasarkan seleksi input jadi lebih sulit.,17:01,1121353488363999233,@farismuhk,JAWA BARAT,1
2019-04-25,Kota Surabaya Jawa Timur,200,Mengeluh Zonasi Sekolah  Pelajar Banyumas Curhat ke Bupati #Berita #blog #Pendidikan #tips http://softwaresekolah.co.id/index.php/2019/04/25/mengeluh-zonasi-sekolah-pelajar-banyumas-curhat-ke-bupati/ â€¦,16:44,1121349371142995968,@umrohsurabayaa,JAWA TIMUR,3
2019-04-25,Sidoarjo Indonesia,200,Mohon maaf sebelumnya...saya ops smpn3 candi sidoarjo... mohon pencerahan...ada satu teman guru yg info gtknya belum valid karna jam mengajar sekolah non induk blum komulatif. Pertanyaan saya apakah dapodik sudah memberlakukan zonasi sekolah non induk ?,13:17,1121297052166541312,@eyang_opek,JAWA TIMUR,2
2019-04-24,surabaya,200,Mendikbud: Konsep Zonasi 2019 akan lebih berpihak pada Sekolah Swasta - Tandatangani Petisi! http://chng.it/vPZPvJSF  via @ChangeOrg_ID,15:23,1120966516671823874,@didikco,JAWA TIMUR,1
2019-04-24,Bandung West Java Indonesia,200,13.51 - Jarak zonasi SMP  sekira 5-7 kilometer dari rumah ke sekolah,13:52,1120943543634124800,@PRFMnews,JAWA BARAT,1
2019-04-24,Bandung Jawa Barat,200,@PRFMnews  min punten mau nanya.klo untuk ppdb smp 2019 di kota bandung skrng kan pakai zonasi kira2 jarak dari rumah ke sekolah maksimal berapa km....? nuhun sebelumnya,13:44,1120941611892891648,@sam_bejoe,JAWA BARAT,1
2019-04-24,Pontianak Kalimantan Barat.,200,â€œKami gelar rakor teknis PPDB online hari ini. Berbeda dengan tahun sebelumnya  tahun ini tidak ada sekolah favorit. Yang ada berdasarkan zonasi dan prestasi. Semua sekolah akan kita favoritkan. Harapan kami seperti itu  sehingga betul-betul dapat... https://www.pontianakpost.co.id/upt-tikp-gelar-rakortek-ppdb-online â€¦,13:16,1120934483010756608,@pontianakpost1,KALIMANTAN BARAT,1
2019-04-24,Bandung,200,sistem zonasi merugikan anak yang ingin sekolah dengan nilai tinggi  mudah2an mendikbud di ganti dgn yang lebih rasional,12:58,1120929948909178887,@aenuddintan,JAWA BARAT,2
2019-04-23,Semarang Indonesia,200,Gue pribadi sebenernya ada di pihak yg cukup kontra sih sm zonasi ini. Jatohnya kaya nilai akademik tuh nomer sekian  yg penting rumah ama sekolah yg lo tuju satu zona. Akibatnya besar kemungkinan ada anak pinter tp gbs masuk sekolah unggulan cuma gara2 ngga se-zona sm sekolahnya,17:18,1120633063728271362,@chubsdiary__,JAWA TENGAH,2
2019-04-23,Bandung,200,Kalo daerah domisili siswa tidak ada sekolah negeri yg terdekat  gimana? Trus batas zonasi itu brp km? Nuhun,13:46,1120579768364126208,@Ayakofoto,JAWA BARAT,2
2019-04-22,Sragen Indonesia,200,@ganjarp Assalamu'alaikum Pak Gubernur  Semoga selalu sehat dan smile.. Mohon Bapak bisa evaluasi masalah PPDB khususnya SMA yang pakai sistem Zonasi.. terus terang ini membelenggu anak2 yang cerdas ingin melanjutkan sekolah yang dicita-citakan..syukur dihilangkan...Terima Kasih.,15:37,1120245206924677120,@marnoblk,JAWA TENGAH,2
2019-04-22,Bandung Indonesia,200,Pro kontra sexy killers  nikah muda  sex education  zonasi sekolah,1:59,1120039276454932480,@shahnazms,JAWA BARAT,1
2019-04-20,Bandung Indonesia,200,terus bbrp sekolah disini jadi kurang gimana gitu soalnya dulu terkenal yang pinter-pinter doang yang bisa masuk  Tapi kalo pake zonasi yang nemnya cuma 9 asal 5 langkah dari rumah juga bisa masuk.,17:54,1119555021077536768,@heloiamhere,JAWA BARAT,3
2019-04-19,Bandar Lampung Lampung,200,Sma pake zonasi aja udah bikin gue susah sekolah apalagi kulyah jangan ya allah,18:13,1119197385802928128,@jennierubyza,LAMPUNG,1
2019-04-19,Bandung Jawa Barat,200,Karna zonasi gw gabisa masuk sekolah idaman aaaaaaaa,11:09,1119090529151504385,@rahmatt_whyy,JAWA BARAT,1
2019-04-18,ternate maluku,200,Dinas Pendidikan Nasional Kota Ternate menerapkan sistem zonasi siswa guna menekan tingginya biaya transportasi yang dikeluarkan siswa saat ke sekolah. sistem zonasi bukan hanya berlaku untuk siswa tetapi akan dikembangkan bagi guru. #lintasternatemalam,18:54,1118845351576780800,@RRIPro1Ternate,MALUKU UTARA,3
2019-04-18,Kota Surabaya Jawa Timur,200,Mendikbud Minta Sekolah Taati PPDB Sistem Zonasi https://d-onenews.com/mendikbud-minta-sekolah-taati-ppdb-sistem-zonasi/ â€¦,14:28,1118778407372906497,@d_onenews_com,JAWA TIMUR,3
2019-04-18,Bekasi Jawa Barat,200,Un tapi tahun ini 90% zonasi untuk meniadakan sekolah favorit gitu katanya si,10:43,1118721806616031232,@bungkusnextar,JAWA BARAT,2
2019-04-15,Kebumen,200,Dengerin curhatan adik adiku yg kelas 3 smp mau masuk sma  soal ppdb sistem sonazi. Aku kalo jadi dia juga bakal stres. Katanya temen temennya yg cewe di sekolah nangis semua. Bahkan pernah denger taun lalu di blitar ada yg bunuh diri grgr sistem zonasi ini hmm,19:08,1117761687786901504,@ratnaamaliara,JAWA TENGAH,2
2019-04-15,Depok Jawa Barat,200,Jangan sampai dengan pertimbangan zonasi jadi ada anak yang memang lahir dan tumbuh di samping tembok sekolah lalu berpikir tidak perlu belajar karena sudah pasti diterima di situ.,14:50,1117696602229968896,@nurfakihiswara,JAWA BARAT,3
2019-04-15,Yogyakarta Indonesia,200,Menteri pendidikan  mau gue zonasi para guru guru yg bagus ke sekolah yang bukan favorit. Juga gue ilangin tuh full day school di sekolah negeri,12:32,1117661939423776768,@gvmecrush,DI YOGYAKARTA,3
2019-04-15,Bekasi Jawa Barat,200,sumpah yg ngandelin zonasi kalian hrs ttp belajar!!!! gue yg jarak rumah ke sekolah 300 meter aja gak kebagian zonasi!!! banyak org yg daftar  kuota zonasi tuh dikit beb jgn santai dulu,6:05,1117564574335586304,@loootsoflove,JAWA BARAT,3
2019-04-14,Cirebon Jawa Barat,200,Di kota ku udah  dan malah katanya yg tahun ini pake zonasi nya sekolah bukan SMA  jd misalkan SMP a Deket sama SMA b  jd kemungkinan masuk SMA b  gitu katanya,20:52,1117425506251468803,@gixbah,JAWA BARAT,2
2019-04-13,Tegal Jawa Tengah,200,PENDIDIKAN.. Pendidikan Adalah Hak Dasar Anak  Bangun Sekolah-Sekolah Baru di Wilayah Zonasi Yang Minim Sekolah Negeri.,8:37,1116878140695932929,@auliamuchtar77,JAWA TENGAH,1
2019-04-10,TegalJawa tengah,200,Gak adil karna kasian anak yang pinter gak dtrima di sekolah favorit karna masalah sistem zonasi,17:02,1115917942309318658,@allya_ch,JAWA TENGAH,2
2019-04-10,Surakarta,200,Skema Zonasi sendiri diterapkan unyuk pemerataan prestasi dan dengan dekatnya jarak antara rumah-sekolah  diharapkan akan menghemat biaya perjalanan dan siswa menjadi semangat untuk bersekolah. #FiestaMaksimum,15:51,1115900031092056064,@fiestaradio_,JAWA TENGAH,2
2019-04-10,Madiun,200,PONOROGO â€“ Sistem zonasi dalam penerimaan peserta didik baru (PPDB) tingkat SD dan SMP dikaji ulang. Penyebabnya  kurang efektifnya kebijakan tersebut pada PPDB tahun lalu. Sekolah acap kesulitan memenuhi pagu jika hanya dari warga sekitarnya. . Baca... http://radarmadiun.co.id/ppdb-wajib-zonasi-pagu-sulit-terpenuhi/ â€¦,12:30,1115849425220403202,@radarmadiunweb,JAWA TIMUR,2
2019-04-09,Bandung Wetan Indonesia,200,Cukup sekolah yang zonasi  plis ribet.,15:38,1115534460114460672,@kesibukan,JAWA BARAT,1
2019-04-08,CandisariBanyuuripPurworejo,200,Pak apakah PPDB 2019 akan menggunakan zonasi yang sudah ditetapkan?apakah boleh mendaftar sekolah dari luar zonasi pak?,18:35,1115216570463051777,@ShafaFariha,JAWA TENGAH,3
2019-04-05,Malang,200,Terkait PPDB 2019  Kemendikbud Tegaskan Sistem Zonasi Sekolah: Endra Kurniawanâ€¦ https://goo.gl/fb/e1xwnC  #kabarmalang,16:42,1114101043338649600,@kabarmalang,JAWA TIMUR,3
2019-04-05,Malang East Java,200,http://MalangTODAY.net  - Terkait PPDB 2019  Kemendikbud Tegaskan Sistem Zonasi Sekolah https://malangtoday.net/malang-raya/kota-malang/terkait-ppdb-2019-kemendikbud-tegaskan-sistem-zonasi-sekolah/ â€¦,10:47,1114011756764905472,@MalangTODAYnet,JAWA TIMUR,2
2019-04-04,Kota Metro Lampung,200,Pak tolong pendaftaran secara ZONASI diHapuskan karena tambah memperSulit untuk masuk sekolah yg diInginkan. Terimakasih,20:32,1113796402058911744,@LibanaApriyanto,LAMPUNG,2
2019-04-04,Kota Surabaya Jawa Timur,200,Tak Ada Sekolah Favorit  2019 PPDB 90 Persen Berdasarkan Zonasi http://harianbhirawa.com/tak-ada-sekolah-favorit-2019-ppdb-90-persen-berdasarkan-zonasi/ â€¦,18:33,1113766599734046720,@HelmiSupriyatno,JAWA TIMUR,2
2019-04-04,Gedung Graha Pena Lt.10 Jl. Raya Kebayoran Lama No. 12 Kebayoran Lama Jakarta Selatan Indonesia 12210,200,Khofifah Akan Terbitkan Pergub Soal Zonasi Sekolah,15:31,1113720618359197696,@jawapos,DKI JAKARTA,3
2019-04-02,Yogyakarta Indonesia,200,Mbok coba liburan tu dibagi2 per daerah  atau aturan liburan pake zonasi macem sekolah.,18:57,1113047919794352130,@sanhasanm,DI YOGYAKARTA,2
2019-04-02,Surakarta Jawa Tengah,200,ZONASI SMA NEGERI DI KOTA SOLO . Seleksi penerimaan peserta didik baru (PPDB) dalam jaringan (daring) 2019 hanya mengacu jarak antara rumah siswa dengan sekolah. Berbeda denganâ€¦ https://www.instagram.com/soloinfo/p/Bvv1ceMB6xq/?utm_source=ig_twitter_share&igshid=1ebjj2kqb0u43 â€¦,16:03,1113003939388166144,@soloinfo_id,JAWA TENGAH,3
2019-04-02,bantul,200,Faktanya ruang gerak pondok pesantren sudah terganggu dan terbatasi dengan kebijakan zonasi penerimaan siswa sekolah dan full day school. Kebijakan zonasi akhirnya dikaji ulang  belum tahu soal full day  ...,10:20,1112917635757309953,@mas_ngafif,DI YOGYAKARTA,3
2019-05-31,Kota Cirebon Jawa Barat,200,aku setuju sama tujuannya zonasi  tapi ga setuju juga karena kalau mau mencapai tujuan tsb yang dimana semua sekolah itu sama ga ada yang favorit kudunya sekolah itu harus berbenah supaya sarana prasarananya memadai juga biar bisa disamakan dengan sekolah yang favorit itu.,5:30,1134225614230003712,@apriseu_,JAWA BARAT,3
2019-05-31,Yogyakarta Indonesia,200,aku tengah2 si. karna aku sma pindah ke luar kota  dan kota aku yang baru ini ga pake sistem zonasi  jadi selama di smp tenang2 aja. tapi temen2ku yang udah belajar keras gabisa masuk sekolah yang diinginkan gara2 zona.,5:28,1134225125820194816,@nasyadzk,DI YOGYAKARTA,3
2019-05-31,Semarang Indonesia 50267,200,betul... kebetulan keponakan mengalami nih  smp dia berprestasi  sering menang lomba dllnya.. masuk sma krn zonasi  kebetulan sma nya isinya banyak anak2 gk benernya  dan sekolah nya santai banget jadi ikutan deh.. sayang banget kalau kaya gitu..,2:54,1134186332484300800,@triaji_satrio,JAWA TENGAH,2
2019-05-31,makassar,200,kenapa sekolah yg dibawah kemenag tidak memberlakukan sistem zonasi?,1:33,1134165985466785793,@mohammad_aslan,SULAWESI SELATAN,1
2019-05-30,Kota Madiun Jawa Timur,200,Mbakku  â€œsekarang kalo nyari jodoh kayak nyari sekolah aja  pake sistem zonasi. Jadi ntar kalo lebaran ga repot mudik.â€�  Aku  â€œHmm  ok Siri! Please download Tinder!â€�,23:25,1134133834239184896,@larasatylaras,JAWA TIMUR,1
2019-05-30,Yogyakarta Indonesia,200,"""Sekolah dimana?"" ""Sma n 1 ******  zonasi hehe""",22:05,1134113518934941701,@liaaliay,DI YOGYAKARTA,1
2019-05-30,Yogyakarta Indonesia,200,Kenapa harus ada zonasi dah?? Kan kasihan lulusan SD  SMP yang gak bisa daftar sekolah favoritnya cuman gegara gak masuk di zonanya hmmm,19:54,1134080661193498624,@andrianikens,DI YOGYAKARTA,3
2019-05-30,Madiun-Bdg!,200,Percuma pak sy dapet nilai sempurna kalau kenyataannya nggak bisa dftr ke sekolah yg diinginkan karena sistem zonasi ini. Banyak anak yg mengeluh  nangis  down. Kenapa nggak ada ksmptn untk kami memilih slh 1 pilihan di luar zona?,19:30,1134074650357407744,@alpinaaa__,JAWA TIMUR,3
2019-05-30,Madiun-Bdg!,200,Knp pendidikan semakin dipersulit adanya zonasi apa keuntungannya bgi pelajar seperti kami yg notabene nya pgn dpt pendidikan terbaik di daerah? Rmh sy di desa pak  saya sekolah selama 3thn tujuannya ya cuma 1; pengen keterima di sma impian sy~,19:26,1134073614540533760,@alpinaaa__,JAWA TIMUR,2
2019-05-30,Surakarta Jawa Tengah,200,Gaada sekolah unggulan sekarang  adanya sekolah zonasi :â€�,19:18,1134071572736618497,@shefridalisthya,JAWA TENGAH,1
2019-05-30,IndonesiaWonosobo,200,Kasihan Disya cari sekolah SD kena sistem Zonasi,18:20,1134056923727257601,@damastasw,JAWA TENGAH,1
2019-05-30,Tangerang,200,Bukan hanya mahasiswa siswa SMP SMU jg udah mulai dibodohi tdk ada tes kualitas yg penting dekat dengan alamat calon sekolah pasti di terima zona zona zonasi....!!! Coba fikir baik2 tujuan dari kebijakan ini kalian harus tanggap dan pandai satu lagi amati kurikulum skrg !!!!,15:26,1134013305792618497,@RahmaPt,BANTEN,3
