date,lokasi,status,text,time,tweet_id,username,provinsi,label_1,label_2,label_3,label_4,label fix
2019-05-09,Payakumbuh Indonesia,200,Lebih lengkap  Annisa Hayati menjelaskan  Kebijakan Zonasi berdasarkan jarak rumah domisili siswa dengan sekolah  akan mempercepat pemerataan layanan pendidikan dan mengurangi ketimpangan antara...,08:30,1126298327551602689,@ulsikumbang,SUMATERA BARAT,1,1,1,1,1
2019-06-10,Jakarta Pusat DKI Jakarta,200,Informasi tambahan dari min  memang tujuan pelaksanaan zonasi adalah menghilangkan citra sekolah favorit  karena sekolah layanan publik harusnya memproduksi kualitas pendidikan yang sama.,21:36,1138092701935591424,@Itjen_Kemdikbud,DKI JAKARTA,1,1,1,1,1
2019-06-10,Jln.Asparagus34Jakarta Barat,200,Oh sekarang gitu ya....ada zonasi zonasi nya....jadi makin deket letak kelurahan tempat tinggal ke sekolah yg diinginkan maka peluang keterima nya makin besar...,15:42,1138003420604801025,@f_izzani,DKI JAKARTA,1,1,1,1,1
2019-06-07,Temanggung-SemarangJawaTengah,200,"Tapi memang dengerÂ² sistem zonasi ada  dengan alasan akan menghapuskan ""sekolah favorit""",13:35,1136884242556772352,@furqonawati,JAWA TENGAH,1,1,1,1,1
2019-06-04,KunjangKediriJawa Timur,200,Kebijakan Pemerintah menerapkan sistem zonasi berdasarkan jarak rumah ke sekolah dengan dalih untuk pemerataan pendidikan memang benar dapat membuat siswa yang memiliki kemampuan diatas rata rata menjadi menyebar lebih merata..,09:58,1135742601951191040,@Muchlas_Ard,JAWA TIMUR,1,2,1,1,1
2019-06-03,Indonesia Surabaya,200,Sistem zonasi bagus sebenernya. Untuk pemerataan pendidikan. Jadi gaada istilah sekolah favoritooo. Tapi harusnya teuteup mempertimbangkan nilai sihya...,13:39,1135435725598384128,@BatsaAulia,JAWA TIMUR,1,1,1,1,1
2019-06-02,Jakarta Selatan DKI Jakarta,200,Maksudku ketika pakai zonasi yang sistemnya tidak ada sekolah unggulan. Tetap perlu dirancang dan dipikirkan bagaimana cara agar kompetisi antar siswa2 yang berpotensi ini tetap tercipta.,11:24,1135039458535886849,@gilangkurniaji,DKI JAKARTA,1,1,1,1,1
2019-06-01,Tangerang,200,Sebagai guru di sekolah swasta kampung  saya tentu berbahagia dengan sistem zonasi dalam PPDB.  Terima kasih  Kemendikbud,15:54,1134745099965878273,@irmanugraha,BANTEN,2,1,1,1,1
2019-06-16,Kota Surabaya Jawa Timur,200,Dari pengamatan dan opini pribadi  yang resah justru masyarakatnya  mengkotak kotakkan anak pinter dan ga pinter  lalu judge â€˜yang pinter mustinya sekolah disini  tapi berhubung zonasi ga bisa dia sekolah disitu  kasianâ€™ kelamin emang mentalnya.,04:43,1140012014623850496,@gloomysabath,JAWA TIMUR,1,1,1,1,1
2019-06-16,Kota Surabaya Jawa Timur,200,IMHO Kemendikbud dengan sistem ppdb zonasi-nya menarik sekali sebenernya wat diperhatikan. Ku dari awal dicetuskan zonasi ini udah stuju nget. Biar ga ada strata aja antara sekolah favorit dan enggak favorit,04:43,1140011997028728832,@gloomysabath,JAWA TIMUR,1,1,1,1,1
2019-06-15,Jepara,200,Banyak sekali manfaat zonasi  sekolah dipinggiran akan berkembang dan berkualitas  pemerintah akan membangun sekolah sesuai standar Nasional Indonesia.,19:39,1139875083659300864,@SinarCahaya84,JAWA TENGAH,1,1,1,1,1
2019-06-15,Surakarta,200,Sebenere zonasi itu baik  agar tidak adanya kesenjangan pendidikan antar daerah satu dengan yang lain. Namun perlu adanya perbaikan disana. Mulai dari sarpras  tenaga pengajar  dan perhatian pemerintah. Sekolah daerah juga perlu dibangun pasalnya.,14:43,1139800557122551808,@romadhonat,JAWA TENGAH,1,1,3,1,1
2019-06-15,Yogyakarta,200,Nah brti bukan sistem sekolahnya yg dibenahi. Orang tuanya aja yg byk overthink Kl emg seragam biar semua merasa sama rata  brti embel2 sekolah favorit juga harus hilang  hence  zonasi.,12:46,1139771149905096710,@sharonfrinces,DI YOGYAKARTA,1,1,1,1,1
2019-06-15,Banyuwangi Indonesia,200,Sesuai minat dan bakat anak pak  setelah itu zonasi perlu juga  jika jurusan/bakat bsa disalurkan di sekolah terdekat akan lebih bagus begitu. Biar sekolah tidak menjadi favorit dan tidak favorit. Maaf jika salah pak @ganjarpranowo,12:36,1139768707079475200,@ANHuda38,JAWA TIMUR,1,1,1,1,1
2019-06-15,Bogor,200,Saya termasuk yg setuju dengan sistem zonasi  namun syarat utama yg harus dipenuhi itu dalam wilayah tersebut semua sekolah memiliki kualitas yang sama. Misalnya memiliki kesempatan yang sama besar dalam diterima PTN karena kualitas siswa antar sekolah juga sama,11:44,1139755500138979328,@pak_riddd,JAWA BARAT,1,1,1,3,1
2019-06-15,Semarang Jawa Tengah,200,Sistem zonasi itu bagus pak  dengan catatan penyetaraan kualitas semua sekolah  serta bagaimana dari kita bisa memudarkan image mengenai sekolah favorit yang selama ini telah terbntuk di tatanan masyarakat,11:20,1139749561168044035,@MohFahrul_Al,JAWA TENGAH,1,1,1,1,1
2019-06-15,Cilacap Jawa Tengah,200,Mhn pertimbangan dan kebijakan  siswa ke sekolah swasta itu jg plhn bkn keterpaksaan. Zonasi skses   sekolah swasta maju berkmbg.,10:24,1139735412824391680,@destatriyugo,JAWA TENGAH,2,1,1,1,1
2019-06-15,Jl. Kampung Melati Kel. Kesambi Kec. Kesambi Cirebon 45134,200,PPDB Sistem Zonasi Akan Diikuti Rotasi Guru: Setiap sekolah harus mendapatkan guru-guru dengan kualitas yang sama baiknya. Menteri Pendidikan dan Kebudayaan Muhadjir Effendy mengatakan sistem zonasi tidak hanya digunakan untuk penerimaan peserta didikâ€¦ https://www.sekolahdasar.net/2019/06/ppdb-sistem-zonasi-akan-diikuti-rotasi-guru.html?utm_source=dlvr.it&utm_medium=twitter â€¦,09:36,1139723216782368769,@kanakaprivate,JAWA BARAT,1,1,3,1,1
2019-06-15,Cilacap Jawa Tengah,200,"""Dilema sitem Zonasi""  bahwa UU nya jelas yaitu mencerdaskan kehidupan bangsa  sing kurang pinter ya dadi bisa sekolah  sing pinter aja kemaki ora gelem berbagi karo sing kurang pinter  Nek pancen pinter dikembulna sapa bae ya tetep pinter  Tapi ngatur Zonasi ne sing jelas broo",08:02,1139699619380645889,@Sudaryo_76,JAWA TENGAH,1,1,1,1,1
2019-06-15,Tangerang,200,(mungkin) untuk itulah sistem zonasi dibuat. Agar tidak ada sekolah unggulan. Sayangnya  sarana prasarana akan selalu jadi indikator sekolah bagus atau belum. Jadi  orang tua (hampir) pasti memilih sekolah dengan sarana prasarana yang bagus. Kuncinya  pemerataan sarana prasarana.,03:37,1139632853661052928,@TutokWidian,BANTEN,1,3,1,1,1
2019-06-14,Magelang Jawa Tengah,200,"Tantangan buat pengajar dong zonasi itu. Biar sekolah"" negeri gak makin jomplang dong.",19:53,1139516223484354561,@khoirunnisabekt,JAWA TENGAH,1,1,1,1,1
2019-06-14,Semarang Selatan Indonesia,200,Pak tolong zonasi dalam penerimaan siswa jangan dirubah pak kasihan rakyat yg menginginkan anaknya sekolah yg terdwkat dengan kediamannya pak @jokowi  @InfoMendiknas  @Pak_JK  @ganjarpranowo,19:38,1139512513656082432,@harsa84699286,JAWA TENGAH,1,1,1,3,1
2019-06-14,Sleman Indonesia,200,Sistem zonasi saat PPDB itu bagus  bisa dimatangkan untuk pemerataan faislitas dan mutu sambil jalan. Kini  perlu sosialisasi saja  terutama kalai sekolah favorit tidak ada.,19:18,1139507376099217409,@dhawidhi_w,DI YOGYAKARTA,1,1,1,1,1
2019-06-14,Sleman Indonesia,200,Berdasarkan zonasi pak. Tujuannya pemerataan. Karena sekarang sekolah favorit harus hilang  peserta didik punya hak yang sama menuntut ilmu dengan fasilitas yang sama  tanpa ada kasta sekolah favorit atau apalah itu. Pemerintah wajib mengawasi dan mewujudkan.,19:11,1139505718778724352,@dhawidhi_w,DI YOGYAKARTA,1,1,1,1,1
2019-06-14,Bekasi Indonesia.,200,"Bagi anak yang pintar yang nyari ""sekolah favorit"" adalah hal yg salah  pemerataan harus bisa di gulir kan  bagi anak gue yang kurang pinter ini ""zonasi"" sangat membantu",18:26,1139494370128756736,@gerryDfaisal,JAWA BARAT,1,1,1,3,1
2019-06-14,Semarang,200,Zonasi bagus pak  tapi 50% aja. Sisanya tes disesuaikan dengan visi sekolah  SMA tertentu bagus di pelajaran A  SMA lain bagus di pelajaran B  keunggulan itu jadi visi sekolah yang disesuaikan dengan kemampuan siswa. Kalau SMK ya jelas berdasarkan bakat.,18:14,1139491327874224129,@ramencats,JAWA TENGAH,1,1,1,3,1
2019-06-14,Kudus Central Java Indonesia,200,Oya pak .. Saya setuju Zonasi .. Pak @ganjarpranowo .. Karena bukan lagi jamannya sekolah SMP SMA Negeri itu jd yg d spesialkan .. Sehingga mindsetnya jd harus k fav. Ini dan itu .. Padahal mata pelajaran sama semua ..,17:35,1139481555808559110,@YolandaEveline,JAWA TENGAH,1,1,1,1,1
2019-06-14,Jakarta Selatan DKI Jakarta,200,2. Disdik wajib berkoordinasi dg Disdukcapil setempat dlm melakukan penetapan zonasi utk #PPDB2019. Sekolah wajib menerima peserta didik berusia 7 th & tdk diperbolehkan melaksanakan seleksi baca tulis hitung utk calon peserta didik SD pd #PPDB2019 agar menjamin #SemuaBisaSekolah,17:30,1139480187437867009,@KejaksaanRI,DKI JAKARTA,1,1,1,1,1
2019-06-14,Kudus Central Java Indonesia,200,Sebenarnya Zonasi itu ada baiknya pak .. Karena dulu waktu jaman saya sekolah sekolah fav. Identik dengan Pungli .. Anak bodo tapi kaya pengen masuk sekolah fav. Ya harus nyogok .. Tp sekarang hampir tdk ada pungli .. Dan berkat zonasi dahulu sekolah yg d pinggir jd ada muridnya,17:14,1139476198503747589,@YolandaEveline,JAWA TENGAH,1,1,1,1,1
2019-06-14,Jakarta Selatan DKI Jakarta,200,3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan & Pencatatan Sipil (dukcapil) setempat dalam melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar. #SemuaBisaSekolah,16:14,1139461149848510464,@ShbKeluarga,DKI JAKARTA,1,1,1,3,1
2019-06-14,Banjarmasin,200,Kalau semua sekolah sama dlm hal fasilitas  ketersediaan guru  maka sistem zonasi sangat baik. Jd seblm sistem zonasi ini diberlakukan alangkah baiknya kalau kualitas fasilitas sekolah dan pengajar diseragamkan dl,16:07,1139459284624822272,@RahmanAkly,JAWA BARAT,1,1,1,1,1
2019-06-14,Yogyakarta,200,Jika pemerintah menerapkan sistem zonasi  sebaiknya pemerintah juga memberi kesamaan tentang kualitas dan fasilitas sekolah  sehingga tidak ada masyarakat yg terbentur keinginan nya untuk sekolah ditempat terbaik namun terkendala oleh sistem zonasi.,15:59,1139457357631508480,@dewivia17,DI YOGYAKARTA,1,1,1,1,1
2019-06-14,Banda Aceh Indonesia,200,irwan_sst RT KemenkeuRI: 3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dalam melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolaâ€¦,15:25,1139448659563728896,@DJPB_Aceh,ACEH,1,3,1,1,1
2019-06-14,Kudus Central Java Indonesia,200,Zonasi itu mentiadakan / sama rata Sekolah Fav. Sekarang semua SMP / SMA N sama bagusnya krn siswa yg cerdas tdk terkumpul d 1 sekolah  .. Lebih irit d transport .. Tidak ada lg Pungli ..,14:02,1139427772957224961,@YolandaEveline,JAWA TENGAH,1,1,1,1,1
2019-06-14,Jakarta Selatan,200,3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dlm melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar. #SemuaBisaSekolah,10:35,1139375904767893504,@Kemenperin_RI,DKI JAKARTA,1,1,1,1,1
2019-06-14,Pati Jawa Tengah Indonesia,200,Mending zonasi aja  biar rata pendidikan nya gak ada sekolah favorit ataupun sekolah buangan.,08:39,1139346486938832896,@msigitwijayanto,JAWA TENGAH,1,1,1,1,1
2019-06-14,Temanggung Indonesia,200,sebetulnya saya banyak setujunya dengan sistem zonasi ini. tapi alangkah baiknya jika sekolah favorit ini tidak dihapuskan  diganti dengan semuanya jadi sekolah favorit. semoga kedepannya segala aspek penunjang sistem ini dapat rata seperti sekolah favorit.,06:00,1139306690086498305,@muchanas_,JAWA TENGAH,1,1,1,1,1
2019-06-13,Temanggung Indonesia,200,Sistem zonasi bagus untuk pemerataan siswa supaya tidak hanya sekolah itu-itu saja yang menonjol dan persaingan lebih berimbang di semua sekolah,22:45,1139196998886744064,@ziko_rizky,JAWA TENGAH,1,1,1,1,1
2019-06-13,depok,200,zonasi kalo menurut gue bagus ya sebenarnya..  sebagai langkah memastikan orangÂ² disekitar sekolah itu bersekolah  lalu secara tidak langsung meminimalisir kemacetan  karna jarak tempuh siswa jadi singkat ya  sama jadi ga ada alesan telat,21:07,1139172408114368512,@rumahakusepinih,JAWA BARAT,1,1,1,1,1
2019-06-13,bintang auriga dan orion,200,Semua sekolah harus bagus mutunya. Namun nyatanya guru dengan latar pendidikan yang bagus juga hanya ingin disekolah yang bagus pulak. Tugas pemerintah lagi dong  sebelum zonasi diterapin ya tenaga pengajarnya harus diratain dulu:) biar apa? Ya biar label sekolah favorit ilang:)),20:02,1139156196860895232,@Rifahhh__,KEPULAUAN RIAU,1,1,1,1,1
2019-06-13,Karanganyar Indonesia,200,"sekolah dengan zonasi sebetulnya idenya bagus  biar semua sekolah rasanya sama  tidak ada yang istimewa. hingga akhirnya ""untuk bersekolah yang layak ga usah jauh jauh  dideket rumah juga sama""",20:00,1139155652406722560,@raihan_arsalan,JAWA TENGAH,1,1,1,1,1
2019-06-13,Yogyakarta,200,Sistem zonasi dalam Penerimaan siswa baru agar siswa bernilai bagus tidak menumpuk dlm satu sekolah... pendidikan itu bukan kompetisi tetapi saling berkolaborasi agar semua bisa baik...  @Kemdikbud_RI @muhadjir_ef  @setyakie,19:57,1139154822823796736,@arifjamalimuis,DI YOGYAKARTA,1,1,1,1,1
2019-06-13,Lamongan,200,"Setidaknya jika memang ada penghapusan sistem zonasi tolong utk seluruh masyarakat  narasi yg diusung bukan untuk membela mereka yang ""pintar"" yg tidak memiliki kesempatan utk masuk sekolah favorit. Hal itu mengajarkan anak kita utk mendiskreditkan yang berada di level bawahnya",18:01,1139125698088427523,@Bibahpidi,JAWA TIMUR,1,1,1,1,1
2019-06-13,Lamongan,200,"Konsep zonasi bagi saya akan mengajarkan sekolah untuk legowo menerima murid dalam bentuk apapun. Jika sekolah favorit hanya menyaring murid pintar dan baik  lalu utk apa tujuan sekolah? Bukankah sekolah didirikan untuk mengubah anak yang tidak pintar menjadi pintar dst :"")",17:58,1139124928286871552,@Bibahpidi,JAWA TIMUR,1,1,1,1,1
2019-06-13,Semarang,200,Saya setuju dg zonasi  namun untuk mekanisme penerimaannya tetap menggunakan nilai UN bukan berdasarkan jarak  bisa jadi ada siswa berprestasi namun jarak rumah ke sekolah jauh meski dlm satu zona tdk diterima,16:09,1139097489313636353,@ryan4ardi30,JAWA TENGAH,1,1,1,1,1
2019-06-13,Tarakan Kalimantan Utara,200,Zonasi itu tepat bang dg catatan ada pemerataan  dr segi kualitas sdm pengajar n sapras dan infrastrukturnya hrs sama dg sekolah lain...,16:09,1139097330303418368,@UchualenaID,KALIMANTAN UTARA,1,1,1,1,1
2019-06-13,Cicalengka-Bandung Indonesia,200,Zonasi memang baik untuk pemerataan kualitas sekolah tetapi lbh drpd itu mestinya kemendikbud hrs lebih tegas lagi dalam batasan kuota siswa  jgn hanya berpihak kpd sekolah negri saja sementara sekolah2 swasta jadi anak tiri.,12:50,1139047337408356352,@wahyu101172,JAWA BARAT,2,1,1,1,1
2019-06-13,Tangsel-Bandung-Lampung,200,Ya Allah setuju bgt  klo zonasi tanpa pembenahan gini   sekolah yg biasa aja jd males berbenah karena pasti dpt murid  kasian anak didiknya kalau gini,12:46,1139046361486094336,@vioUul,JAWA BARAT,1,1,1,1,1
2019-06-13,Jakarta Selatan DKI Jakarta,200,Pas SMA karena ada sistem zonasi jadi lebih gampang milih sekolah. Plus bener ga ada tren sekolah favorit jadi yg pinter2 ga numplek di 1 sekolah.,11:42,1139030172517093377,@dogeridola,DKI JAKARTA,1,1,1,1,1
2019-06-13,Kota Surabaya Jawa Timur,200,Betul  itulah tugas dan tanggungjawab pemerintah yg harus didahulukan  membangun sekolah  meratakan penyebarannya  daya tampungnya. Baru setelah itu boleh bicara zonasi. @Kemdikbud_RI,11:28,1139026684777181185,@ferrykoto,JAWA TIMUR,3,1,1,1,1
2019-06-13,Yogyakarta Indonesia,200,Seperti biasa PPDB mesti rame masalah zonasi  dengan alasan zonasi adalah untuk pemerataan pendidikan agar tidak ada cap sekolah favorit,09:34,1138997932391223296,@Ichwan_AdityaW,DI YOGYAKARTA,1,2,1,1,1
2019-06-13,Denpasar Bali,200,Sangat sepakat dengan konsep dan tujuannya  namun apakah semua sekolah yang ada di Indonesia sudah setara mutunya  baik dari segi fasilitas maupun tenaga pendidiknya? Jika belum  saya harap hal ini menjadi prioritas utama sebelum diberlakukannya sistem zonasi.,09:21,1138994850198564864,@pradhiptahadi,BALI,1,1,1,1,1
2019-06-13,Surakarta Jawa Tengah,200,Kebayang ngga setiap lomba sekolah yang menang itu itu terus. Sekolah favorit makin favorit yang ga favorit ya gitu gitu aja terus. Kalau zonasi kan bibit unggul di daerah itu harus sekolah di daerahnya dan diharapkan mengangkat daerahnya.,07:31,1138967193356447744,@AmandaUmmu,JAWA TENGAH,1,1,1,1,1
2019-06-13,Surakarta Jawa Tengah,200,"Sistem zonasi ini emang banyak pro cons nya. Bagus ketika tujuannya - ""biar bibit bibit unggul ngga ngumpul di satu sekolah favorit dan mengangkat sekolah di daerahnya""",07:30,1138966801209946112,@AmandaUmmu,JAWA TENGAH,3,1,1,1,1
2019-06-12,Jakarta Selatan DKI Jakarta,200,Tapi mau dimanapun sekolah harusnya sama aja. Karna tujuan zonasi kan memang supaya bibit unggul di tiap daerah bisa memajukan daerahnya masing2  jadi rata dan ga timpang bibit2 unggul hanya ada di kota gt,22:10,1138825859136086016,@lulluralla_,DKI JAKARTA,1,1,1,1,1
2019-06-12,Bandung Indonesia,200,"Tujuan utama dari sistem zonasi kan salah satunya menghilangkan kastanisasi  dimana org cerdas+kaya ngumpul di satu sekolah  jadi bakal ada yg namanya ""sekolah favorit"". Menteri ga ingin spt itu  beliau pengen semua itu sama rata dikemudian hari.",22:09,1138825722737250304,@rizkyfebrians_,JAWA BARAT,1,1,1,1,1
2019-06-12,Semarang Jawa Tengah,200,"justru harusnya zonasi dulu  kalo terus2an kek gini  cuma bakal jadi lingkaran setan  yg pinter masuk ke sekolah ""bagus""  yg bodo masuk ke sekolah ""jelek"". dana fasilitas nya pasti bakal lari ke sekolah bagus kalo ga ada zonasi  kalo kek gini lebih merata  soalnya semua sklh sama",18:21,1138768211413880832,@RazeDirk,JAWA TENGAH,1,1,1,1,1
2019-06-12,Kota Yogyakarta Yogyakarta,200,Tidak ada kebijakan pemerintah selama ini yg lebih baik dari kebijakan zonasi ini. Pemerintah sudah tepat. Ini langkah awal pemerataan  dan peningkatan kulitas guru dan sekolah. Input yg baik  outputnya pasti baik dan sebaliknya.,18:06,1138764409537409024,@berlingkaran,DI YOGYAKARTA,3,1,1,1,1
2019-06-12,Yogyakarta Indonesia,200,Setuju sih ini gus  semangat belajar adik2 jd kurang bagi yg ingin bersaing di sekolah yg dulunya favorit. Karena sistem zonasi terlalu membatasi mereka. Tp kita mendukung pemerintah untuk pemerataan tersebut tercapai dan tiap sekolah harapannya saling bersaing dalam berprestasi,16:26,1138739221701640192,@IrhamNHamzah,DI YOGYAKARTA,1,1,1,1,1
2019-06-12,Malang Jawa Timur,200,Sistem PPDB yg adil tahap 1 wilayah tahap 2 Nilai spt PPDB SMP thn lalu krn lokasi sekolah yg tdk merata  zonasi tdk adil utk daerah yg tdk ada sekolah negri @jokowi @muhadjir_ef @Kemdikbud_RI,14:13,1138705784043270149,@mikedianasasi,JAWA TIMUR,1,1,1,1,1
2019-06-11,Semarang Jawa Tengah,200,"justru  dengan adanya zonasi itu  guru-guru yang ada di sekolah ""fav"" biar ngerasain bgmn mendidik siswa yang dr awal ""rada2"" nder. ini pemerataan kok  biar gaada cap2 an favorit sama ngga nya  sama biar inputnya semuanya sama.",23:20,1138481240997335041,@anaksinga_,JAWA TENGAH,1,1,1,1,1
2019-06-11,Yogyakarta Indonesia,200,Sebenernya saya setujuâ€� aja sama zonasi  Kalau tujuannya agar pendidikan dpt tersampaikan kepada semua anak untuk sekolah di negeri saya setuju. Tapi dengan beberapa catatan,15:13,1138358504593317888,@arroyanmghfrn_,DI YOGYAKARTA,1,1,1,1,1
2019-06-19,Kota Surabaya Jawa Timur,200,Kalau diperhatikan outputnya  pemerintah ingin melakukan pemerataan kualitas pendidikan dan itu merupakan langkah maju yang baik  mengingat selama ini diskriminasi pendidikan nyata di depan mata kita.   Sistem zonasi sekolah.  Aku si yeees!!  https://www.facebook.com/story.php?story_fbid=10212644623584676&id=1657904620 â€¦,06:48,1141130494899130368,@mauliye,JAWA TIMUR,1,1,1,1,1
2019-06-19,Bandung,200,Padahal sistem zonasi tadinya dibikin agar siswa gak pake kendaraan utk pergi ke sekolah. Ya untuk mengurangi kemacetan lah tujuan awalnya mah...,05:12,1141106321397374978,@JangAdul,JAWA BARAT,1,1,1,1,1
2019-06-19,Kota Surabaya Jawa Timur,200,Sepakat dengan zonasi  keuntungannya mengurangi macet dijalan  minimalisir mbolos  pendidikan sama rata. Semua sekolah bisa jadi favorit karena perataan tsb. Emang gamudah awalnya...,02:27,1141064916251529216,@theotitanio,JAWA TIMUR,1,1,1,1,1
2019-06-19,Yogyakarta Indonesia,200,Gue masuk SMA yg dibilang orang buangan tapi gue bisa kok masuk PTN. Apakah gue belajar semata mata hanya untuk PTN? Ngga. PTN cuma bonus.   Lagipula gue setuju sih ada sistem zonasi supaya anggapan sekolah favorit hilang jd lo semua bisa sekolah tanpa nyari gengsi.,00:27,1141034606713425920,@peachypeachhx,DI YOGYAKARTA,1,2,1,1,1
2019-06-18,Bandung Indonesia,200,Hmm lg rame masalah sistem zonasi PPDB yahh..  Bagi saya  sistem tsb bagus. Tapi sebaiknya diberlakukan utk kota besar aja. Kalo diterapin di seluruh Indonesia  yahh pasti ga imbang kalo kualitas sekolahnya masih blm sama mahh  Atau  sekolah swasta mulai unjuk gigi biar dilirik,23:32,1141020903997730816,@teddytv39,JAWA BARAT,1,1,1,3,1
2019-06-18,Bandung Jawa Barat,200,"Good Thoughts! Sebenernya sistem zonasi itu bagus  namun akan lebih bagus apabila kualitas sekolahnya disamaratakan dulu supaya gak ada ketimpangan antara ""Sekolah Favorit"" sama ""Sekolah Biasa"".   Nice share kak @JeromePolin",22:31,1141005449593888770,@AlwanHibatullah,JAWA BARAT,1,1,1,1,1
2019-06-18,Jakarta-Bogor,200,Setuju banget sama pendapatnya. Sistem zonasi ini bakal bagus kalo kualitas semua sekolah sudah merata. Selain itu  seharusnya nilai UN jg bisa jd bahan pertimbangan biar anak-anak termotivasi jg buat belajar.,22:27,1141004578055344128,@nisaa_noor,JAWA BARAT,1,1,1,1,1
2019-06-18,Bekasi Jawa Barat,200,Banyak yg ga setuju ya sama sistem zonasi. Katanya nilai/nem gede jadi ga bisa masuk sekolah favorit. Kalo gue sih setuju aja biar ga ada tuh namanya sekolah favorit. Biar sekolah di Indonesia semuanya rata.,21:28,1140989567605989376,@naomirmd,JAWA BARAT,1,1,1,1,1
2019-06-18,Pemalang - Semarang,200,sangat bagus dan setuju sekali dengan kebijakan zonasi  harapannya kedepan bisa merubah pola pikir masyarakat bahwa dimanapun sekolahnya sama saja karena yang mencerdaskan anak itu gurunya bukan sekolahnya  maka diharapkan ada pemerataan kualitas guru di setiap sekolah.,21:21,1140987848562057216,@hafiz_ady,JAWA TENGAH,1,1,1,1,1
2019-06-18,Kota Surabaya Jawa Timur,200,Menurut saya zonasi gpp. Asalkan dari jarak sekian kilo tadi jg disaring nilainya. Sbg contoh sodara saya dg nilai 34  jarak ke SMA11 900m  tidak diterima krn kursi 170 itu sdh terisi anak yg berjarak paling jauh 517m dr sekolah tsb. Seharusnya ini mjd wacana pemprov lagi.,21:18,1140987135043915777,@myanitasari,JAWA TIMUR,1,1,1,1,1
2019-06-18,Kota Surabaya Indonesia,200,Saya sih setuju banget sistem zonasi. Karena menurut saya tidak sepatutnya sekolah itu menyeleksi murid2-nya apalagi sekolah negeri yg dibiayai negara. Tugas sekolah justru mengubah murid yg gak bisa menjadi bisa.... https://www.facebook.com/cafebisnis/posts/10217367857645226 â€¦,20:03,1140968261472808960,@PakarBlog,JAWA TIMUR,1,1,1,1,1
2019-06-18,Kota Surabaya Jawa Timur,200,terlepas dari rasa beruntung saya krn tidak mengalami zonasi sekolah  saya beraqidah bahwa saya patuh atas apapun keputusan pemerintah krn saya percaya beliau2 sudah mempertimbangkan dampak baik-buruknya bagi kita semua. ayo berpikir positif,19:22,1140957909720846337,@ikbarel,JAWA TIMUR,1,1,1,1,1
2019-06-18,Rembangjawa tengahindonesia,200,Rembang â€“ SMA N I Rembang yang selama ini dikenal sebagai sekolah favorit di Kabupaten Rembang  tidak mempermasalahkan sistem zonasi dalam penerimaan peserta didik baru (PPDB) tahun ini....,19:15,1140956087979577344,@R2btopgonjol,JAWA TENGAH,1,1,1,1,1
2019-06-18,Bekasi Jawa Barat,200,Heran ama anak ppdb sekarang  ada zonasi kan bagus jadi penyamarataan sekolah jadi gak ada namanya sekolah unggulan favorit gawl atau apalah itu  masalah nanti di permudah pas masuk univ  ya univ ga diem aja malih  makanya liat kuota sbm perlahan > dari snm,19:07,1140954281631027201,@GalangRaka17,JAWA BARAT,1,1,1,1,1
2019-06-18,Yogyakarta,200,ya itu +-nya  mau gmn lagi  selama yg pinter digumbulno sing pinter  gak dadi sdm e. satu2nya cara biar zonasi efektif adalah pemerataan fasilitas sekolah jg. tp ini kan jg masih berjalan  masih harus dibenahi jg,19:04,1140953405550034945,@jowotulen101,DI YOGYAKARTA,3,1,1,1,1
2019-06-18,Tuban - Malang,200,Kalo ada yg protes tentang sistem zonasi. Coba mulai berfikir nasib anak2 yg kurang beruntung diluar sana. Jarak rumah ke sekolah jauh dan akhirnya malah putus sekolah. Memang sistemnya blm maksimal  tapi plis lah berhusnudzon dulu,19:02,1140952853940334592,@rrabadikik,JAWA TIMUR,1,2,1,1,1
2019-06-18,Sidoarjo Indonesia,200,"Tujuan zonasi itu pemerataan sdm dari siswa dan siswi ke seluruh sekolah  cth di sma unggulan selalu terisi dgn siswa yang pintar"" dan berbeda dgn sklj pinggiran  maka dari itu sistwm ini diadakan. Bkn hanya jarak tapi nilai biss sbg penentu #ppdb #ppdb2019 #sekolah ",18:57,1140951659478044673,@CFiatiano,JAWA TIMUR,2,1,1,3,1
2019-06-18,Gresik Jawa Timur,200,Jika kita renungkan dgn hati yg bersih   rasanya zonasi menciptakan keadilan sosial. Sekat2 strata sosial antar sekolah mukai tergradasi. Contohnya  adk sy yg tahun ini tdk bisa masuk sma 1  krn kalah zonasi. Mesikpun  adk saya nilai UNnya ckp baik. Tp mnrt sy ini cukup adil.,18:52,1140950374007754752,@Aminmisbahul,JAWA TIMUR,1,1,1,1,1
